FLIGHT_DATE,FLIGHT_NUMBER,BOARD_POINT,OFF_POINT,PNR_NUMSER,CREATION_DATE_TIME,PNR_STATUS,PAX_STATUS,SEGMENT_STATUS,PNR_TYPE,AGENCY_CODE,CORPORATED_ID,FARE_LEVEL_CODE,FARETYPE_LOCAL,FARE_BASIS,FARE_AMOUNT,AMOUNT_PAID,RESERVATION_CHANNEL,SETTLEMENT_CHANNEL,PASSENGER_NAME,GENDER,AGE,CONTACT_TYPE,PHONE_NO,ADDRESS_AREA,PROFILE_ID,LOYALTY_NUMBER,SEAT_NUMBER,CHECKIN_STATUS,SSR_KEYWORD,OSI_KEYWORD,MANIFEST_COMMENT,PROMO_CODE,LAST_MODIFIED_DATE,TICKET_NUMBER,COUPON_NUMBER,ZIP_CODE,SURCHARGE_AMOUNT,AGENCY_NAME,CORPORATE_NAME
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/20/2020,FL133,ZSF,OJK,RAATEY,5/13/2020 11:08,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:29,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,Y5279M,1/28/2020 11:15,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,MALE,36,LOCAL_LANG_CONTACT,080-123-4567,,GPR638251,,,,,,,,5/8/2020 15:57,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARHPA2,2/6/2020 14:26,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,GROUPAPI,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,3/6/2020 15:13,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARHPA2,2/6/2020 14:26,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,GROUPAPI,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,3/6/2020 15:13,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARHPA2,2/6/2020 14:26,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,GROUPAPI,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,3/6/2020 15:13,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARHPA2,2/6/2020 14:26,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,GROUPAPI,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,3/6/2020 15:13,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARHPA2,2/6/2020 14:26,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,GROUPAPI,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,3/6/2020 15:13,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARHPA2,2/6/2020 14:26,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,GROUPAPI,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,3/6/2020 15:13,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARHPA2,2/6/2020 14:26,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,GROUPAPI,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,3/6/2020 15:13,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARHPA2,2/6/2020 14:26,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,GROUPAPI,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,3/6/2020 15:13,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,Y2BYF8,2/9/2020 19:46,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,MALE,37,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/19/2020 22:50,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ABZC3U,2/13/2020 10:04,CANCELLED,ACTIVE,CANCELLED,NORMAL,KNT1469,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,MALE,47,LOCAL_LANG_CONTACT,080-123-4567,,GPR625179,,,,,,,,4/1/2020 17:52,,,123456,,???? ??????????? ?????????????,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ABZC3U,2/13/2020 10:04,CANCELLED,ACTIVE,CANCELLED,NORMAL,KNT1469,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,MALE,81,LOCAL_LANG_CONTACT,080-123-4567,,GPR625178,,,,,,,,4/1/2020 17:52,,,123456,,???? ??????????? ?????????????,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,SF5286,2/28/2020 18:04,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,FEMALE,24,LOCAL_LANG_CONTACT,080-123-4567,,GPR640843,,,,,,,,5/15/2020 17:18,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,SF5286,2/28/2020 18:04,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,FEMALE,51,LOCAL_LANG_CONTACT,080-123-4567,,GPR640842,,,,,,,,5/15/2020 17:18,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARLDV2,3/6/2020 15:09,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:17,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARLDV2,3/6/2020 15:09,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:17,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARLDV2,3/6/2020 15:09,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:17,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARLDV2,3/6/2020 15:09,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:17,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARLDV2,3/6/2020 15:09,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:17,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARLDV2,3/6/2020 15:09,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:17,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARLDV2,3/6/2020 15:09,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:17,,,123456,,,
5/28/2020,FL134,OJK,ZSF,L2B6W4,4/16/2020 17:51,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:35,,,123456,,,
8/20/2020,FL134,OJK,ZSF,L2B6Z9,5/19/2020 7:39,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,??????????,WO45S,12500,0,Guest EN,,????/???/MR,FEMALE,29,LOCAL_LANG_CONTACT,080-123-4567,,,,3C,,INFT,,YOKOYAMA  YUKIHO INFANT 20-11-2019,,5/19/2020 7:44,,,123456,,,
7/19/2020,FL134,OJK,ZSF,L2B72P,3/5/2020 18:09,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO4595S,0,0,Guest EN,,????/???/MR,MALE,44,LOCAL_LANG_CONTACT,080-123-4567,,GPR257663,,,,,,,,3/8/2020 2:00,,,123456,,,
7/19/2020,FL134,OJK,ZSF,L2B72P,3/5/2020 18:09,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO4595S,0,0,Guest EN,,????/???/MR,FEMALE,39,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,3/8/2020 2:00,,,123456,,,
7/23/2020,FL141,ZSF,KUF,L2B73Q,3/1/2020 22:07,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,????e????A???????,EHA177C,0,0,Guest EN,,????/???/MR,MALE,57,LOCAL_LANG_CONTACT,080-123-4567,,GPR14099,,,,,,,,3/4/2020 2:00,,,123456,,,
6/21/2020,FL133,ZSF,OJK,ARLDV2,3/6/2020 15:09,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:17,,,123456,,,
